Unnamed: 0,Name,City,Cuisine Style,Ranking,Rating,Price Range,Number of Reviews,Reviews,URL_TA,ID_TA
1417,Barini,Athens,['Italian'],1419.0,3.5,$$ - $$$,15.0,"[['Nice place, good thin crust pizza', 'Poor service and menu'], ['05/16/2016', '03/31/2016']]",/Restaurant_Review-g189400-d8725519-Reviews-Barini-Athens_Attica.html,d8725519
3883,Temps de terra,Barcelona,['Mediterranean'],3884.0,4.0,$$ - $$$,33.0,"[['Great concept, food below average', 'Amazing'], ['10/21/2016', '11/13/2015']]",/Restaurant_Review-g187497-d4917189-Reviews-Temps_de_terra-Barcelona_Catalonia.html,d4917189
11049,Le Velocipede,Paris,['French'],11051.0,4.0,,13.0,"[['Quick Lunch while visiting Paris', 'Amazing Service and Food'], ['11/14/2015', '11/13/2015']]",/Restaurant_Review-g187147-d3575060-Reviews-Le_Velocipede-Paris_Ile_de_France.html,d3575060
6555,Gelateria 4D Heladeria,Madrid,,6558.0,3.5,,14.0,"[['Terrible service', 'Great service, breakfast and beer'], ['09/20/2017', '04/28/2017']]",/Restaurant_Review-g187514-d10332778-Reviews-Gelateria_4D_Heladeria-Madrid.html,d10332778
1284,Shiraj,Munich,['Indian'],1296.0,4.0,$$ - $$$,28.0,"[['Nice atmosphere, very good, full flavor.', 'Excellent food and service!'], ['11/16/2017', '10/12/2017']]",/Restaurant_Review-g187309-d964554-Reviews-Shiraj-Munich_Upper_Bavaria_Bavaria.html,d964554
1926,La Rioja,Barcelona,"['Mediterranean', 'Spanish', 'Vegetarian Friendly']",1927.0,4.5,$$ - $$$,164.0,"[['A typical Barcelona restaurant where long...', 'Lovely Little Place to Eat'], ['12/22/2017', '09/27/2017']]",/Restaurant_Review-g187497-d1735218-Reviews-La_Rioja-Barcelona_Catalonia.html,d1735218
2205,Terra Nova,Paris,"['Italian', 'Mediterranean', 'European', 'Vegetarian Friendly']",2206.0,4.5,$$ - $$$,119.0,"[['Nice surprise in Paris', 'NICE NEIGHBORHOOD ITALIAN'], ['12/20/2017', '09/09/2017']]",/Restaurant_Review-g187147-d813042-Reviews-Terra_Nova-Paris_Ile_de_France.html,d813042
3743,Prontinho,Lisbon,"['European', 'Contemporary', 'Portuguese']",,,,,,/Restaurant_Review-g189158-d6425899-Reviews-Prontinho-Lisbon_Lisbon_District_Central_Portugal.html,d6425899
1837,Pizza Przy Politechnice,Warsaw,['Italian'],1838.0,3.5,,9.0,"[[], []]",/Restaurant_Review-g274856-d5038727-Reviews-Pizza_Przy_Politechnice-Warsaw_Mazovia_Province_Central_Poland.html,d5038727
4683,Riva,London,"['Italian', 'European', 'Vegetarian Friendly']",4691.0,4.0,$$ - $$$,102.0,"[['Authentic Italian Food', ""I'm nonplussed""], ['10/03/2017', '09/18/2017']]",/Restaurant_Review-g186338-d720435-Reviews-Riva-London_England.html,d720435
970,The Brouskounia,Athens,['Greek'],972.0,4.0,,8.0,"[[], []]",/Restaurant_Review-g189400-d10154171-Reviews-The_Brouskounia-Athens_Attica.html,d10154171
239,Flesh Restaurant Pigalle et Canal St Martin,Paris,"['American', 'Barbecue', 'European', 'Gluten Free Options']",240.0,4.5,$$ - $$$,399.0,"[['Charcoal Grilled Perfection', 'Wonderful Place!!!!!'], ['01/07/2018', '12/27/2017']]",/Restaurant_Review-g187147-d7260456-Reviews-Flesh_Restaurant_Pigalle_et_Canal_St_Martin-Paris_Ile_de_France.html,d7260456
165,Pater Marcus Abbey,Budapest,"['Belgian', 'Bar', 'European', 'Pub', 'Eastern European', 'Central European', 'Hungarian', 'Vegetarian Friendly', 'Gluten Free Options']",166.0,4.5,$$ - $$$,502.0,"[['Great Platters for Two', 'Great food and nice service'], ['01/07/2018', '01/01/2018']]",/Restaurant_Review-g274887-d2019272-Reviews-Pater_Marcus_Abbey-Budapest_Central_Hungary.html,d2019272
2791,Hong-Yun,Brussels,['Chinese'],2792.0,3.0,$$ - $$$,12.0,"[['Seriously, is this a restaurant?', 'Not that bad, but very boring type of food...'], ['04/12/2016', '08/13/2015']]",/Restaurant_Review-g947638-d8155327-Reviews-Hong_Yun-Watermael_Boitsfort_Brussels.html,d8155327
1399,China Restaurant Hietzing,Vienna,"['Asian', 'Chinese']",1400.0,4.0,$,22.0,"[['Dinner at China Hietzing', 'Some things never change'], ['03/15/2016', '05/29/2015']]",/Restaurant_Review-g190454-d3837065-Reviews-China_Restaurant_Hietzing-Vienna.html,d3837065
1563,Thanh-Binh,Lyon,['Vietnamese'],1564.0,4.5,,17.0,"[['Disappointing', 'Good but no big plates'], ['07/05/2017', '07/04/2017']]",/Restaurant_Review-g187265-d1324367-Reviews-Thanh_Binh-Lyon_Rhone_Auvergne_Rhone_Alpes.html,d1324367
1592,Zum Goldenen Fisch,Vienna,"['Chinese', 'Sushi']",1593.0,4.5,$$ - $$$,8.0,"[['Excellent value for money, good buffet and...', 'A nice place for Summer'], ['05/03/2017', '09/09/2015']]",/Restaurant_Review-g190454-d8638689-Reviews-Zum_Goldenen_Fisch-Vienna.html,d8638689
765,Master Anders,Stockholm,"['European', 'Swedish', 'Scandinavian', 'Gluten Free Options']",766.0,3.5,$$ - $$$,211.0,"[['good food in a joyfully noisy environment', 'Good food at reasonable prices'], ['04/23/2017', '04/03/2017']]",/Restaurant_Review-g189852-d942881-Reviews-Master_Anders-Stockholm.html,d942881
215,Amuse Restaurant,Dublin,"['French', 'European', 'Vegetarian Friendly', 'Gluten Free Options']",216.0,4.5,$$$$,249.0,"[['Very good', 'Very high end'], ['11/15/2017', '11/08/2017']]",/Restaurant_Review-g186605-d6845328-Reviews-Amuse_Restaurant-Dublin_County_Dublin.html,d6845328
295,Pianostrada,Rome,"['Italian', 'Mediterranean', 'Vegetarian Friendly', 'Vegan Options', 'Gluten Free Options']",296.0,4.5,$$ - $$$,760.0,"[['Excellent restaurant in Rome!', 'Innovative and new'], ['01/05/2018', '12/29/2017']]",/Restaurant_Review-g187791-d6673405-Reviews-Pianostrada-Rome_Lazio.html,d6673405
6419,Doberman Ramon de la Cruz,Madrid,['Fusion'],6422.0,3.5,,6.0,"[[], []]",/Restaurant_Review-g187514-d8707457-Reviews-Doberman_Ramon_de_la_Cruz-Madrid.html,d8707457
421,Miegymas Cafe & More,Budapest,"['Italian', 'French', 'German', 'European', 'Hungarian', 'Norwegian', 'Cafe', 'Central European', 'Vegetarian Friendly', 'Vegan Options']",422.0,5.0,$$ - $$$,41.0,"[['Nice place, nice staff', 'Perfect'], ['11/14/2017', '11/10/2017']]",/Restaurant_Review-g274887-d11806031-Reviews-Miegymas_Cafe_More-Budapest_Central_Hungary.html,d11806031
3623,Bar Festival,Milan,,3625.0,4.5,,4.0,"[[], []]",/Restaurant_Review-g187849-d8341064-Reviews-Bar_Festival-Milan_Lombardy.html,d8341064
2743,Central Xabregas,Lisbon,"['European', 'Portuguese']",2746.0,4.5,,4.0,"[[], []]",/Restaurant_Review-g189158-d3622278-Reviews-Central_Xabregas-Lisbon_Lisbon_District_Central_Portugal.html,d3622278
1068,Big Country,Stockholm,,1069.0,5.0,,,"[['Swedish Beer'], ['10/26/2015']]",/Restaurant_Review-g189852-d8764622-Reviews-Big_Country-Stockholm.html,d8764622
2194,do-an,Vienna,"['Austrian', 'European']",2196.0,3.5,$$ - $$$,19.0,"[['Great in all meanings!', 'Lovely lunch'], ['03/18/2017', '11/28/2016']]",/Restaurant_Review-g190454-d1319525-Reviews-Do_an-Vienna.html,d1319525
16470,Number 3,London,['Mediterranean'],,,$$ - $$$,,,/Restaurant_Review-g186338-d733996-Reviews-Number_3-London_England.html,d733996
1621,Rannaghor,Edinburgh,"['Indian', 'Asian', 'Bangladeshi']",1627.0,3.5,$$ - $$$,22.0,"[['Great Curry after the rugby', 'Decent enough food; patchy service'], ['05/12/2017', '02/27/2017']]",/Restaurant_Review-g186525-d3839063-Reviews-Rannaghor-Edinburgh_Scotland.html,d3839063
4286,Fabio E Dany,Milan,['Italian'],4289.0,4.5,,3.0,"[[], []]",/Restaurant_Review-g187849-d6776682-Reviews-Fabio_E_Dany-Milan_Lombardy.html,d6776682
1173,Montana Lisboa Cafe,Lisbon,"['Cafe', 'Contemporary', 'Fusion', 'European', 'Vegan Options', 'Vegetarian Friendly']",1174.0,4.5,$$ - $$$,43.0,"[['Specialty coffee with a view !!!', 'Laugh whilst enjoying these palatable plea...'], ['12/15/2017', '12/12/2017']]",/Restaurant_Review-g189158-d10051299-Reviews-Montana_Lisboa_Cafe-Lisbon_Lisbon_District_Central_Portugal.html,d10051299
2313,eggOist,Budapest,"['Grill', 'Street Food']",2314.0,2.5,,3.0,"[['Breakfast Street Food', ""Let's meet and egg""], ['06/18/2016', '05/10/2016']]",/Restaurant_Review-g274887-d10287009-Reviews-EggOist-Budapest_Central_Hungary.html,d10287009
4982,Donerbiz,Berlin,,4984.0,4.0,,2.0,"[[], []]",/Restaurant_Review-g187323-d11718304-Reviews-Donerbiz-Berlin.html,d11718304
2087,Soura,Paris,"['Barbecue', 'Asian', 'Korean']",2088.0,4.5,$$ - $$$,117.0,"[['Awesome authentic Korean in Paris!', 'Authentic korean food with good service!'], ['05/23/2017', '03/13/2017']]",/Restaurant_Review-g187147-d786598-Reviews-Soura-Paris_Ile_de_France.html,d786598
2310,BRKLYN,Budapest,"['Bar', 'Pub', 'American', 'Street Food']",2311.0,3.5,$$ - $$$,21.0,"[['Deleted our company reservation without no...', 'small club, old music'], ['12/14/2017', '04/14/2017']]",/Restaurant_Review-g274887-d8401801-Reviews-BRKLYN-Budapest_Central_Hungary.html,d8401801
1462,Restaurant Ming Dynastie,Hamburg,['Chinese'],1464.0,4.5,,15.0,"[[], []]",/Restaurant_Review-g187331-d1881249-Reviews-Restaurant_Ming_Dynastie-Hamburg.html,d1881249
1145,Juggy's Well,Dublin,"['Cafe', 'Irish']",1148.0,4.0,$$ - $$$,28.0,"[['Great for breakfast or lunch.', 'HOME COOKING IN HOMELY RESTAURANT'], ['08/26/2017', '02/21/2017']]",/Restaurant_Review-g186605-d3574759-Reviews-Juggy_s_Well-Dublin_County_Dublin.html,d3574759
860,Usagi,Munich,['Vegetarian Friendly'],868.0,4.5,$$ - $$$,16.0,"[['Very interesting ""Izakaya"" in the middle o...', 'Great for small Japanese bites offering mo...'], ['09/15/2017', '07/30/2017']]",/Restaurant_Review-g187309-d12132618-Reviews-Usagi-Munich_Upper_Bavaria_Bavaria.html,d12132618
8388,Cote Soleil,Paris,,8390.0,4.0,,6.0,"[['Quick, local and fresh'], ['08/07/2017']]",/Restaurant_Review-g187147-d11747658-Reviews-Cote_Soleil-Paris_Ile_de_France.html,d11747658
793,Gasthaus Tannengarten,Munich,['Vegetarian Friendly'],801.0,4.0,$$ - $$$,36.0,"[['Beautiful Biergarten', 'Very good from Texas'], ['06/25/2017', '09/23/2016']]",/Restaurant_Review-g187309-d10040169-Reviews-Gasthaus_Tannengarten-Munich_Upper_Bavaria_Bavaria.html,d10040169
4396,Boulangerie Pichard,Paris,,4397.0,4.5,,26.0,"[['Lovely treats', 'Delicious croissants'], ['10/05/2017', '04/24/2017']]",/Restaurant_Review-g187147-d10486964-Reviews-Boulangerie_Pichard-Paris_Ile_de_France.html,d10486964
5064,The Common Room,London,"['Cafe', 'British', 'Vegetarian Friendly', 'Vegan Options']",5073.0,4.5,$$ - $$$,47.0,"[['Good local cafe with a loyal following', 'Hidden secret'], ['10/17/2017', '09/22/2017']]",/Restaurant_Review-g186338-d4809021-Reviews-The_Common_Room-London_England.html,d4809021
152,Zushi Milano Japanese Restaurants,Milan,"['Japanese', 'Seafood', 'Sushi', 'Asian', 'Vegetarian Friendly', 'Vegan Options', 'Gluten Free Options']",153.0,4.0,$$ - $$$,749.0,"[['Easy, Fresh, Friendly', 'Ultra modern style, tasty fish'], ['04/29/2017', '02/10/2017']]",/Restaurant_Review-g187849-d5294133-Reviews-Zushi_Milano_Japanese_Restaurants-Milan_Lombardy.html,d5294133
558,GAMBITO BCN,Barcelona,"['Spanish', 'Mediterranean', 'European', 'Central European', 'International', 'Gluten Free Options']",559.0,4.0,$$ - $$$,635.0,"[['Friendly Service and Good Food', 'Just what we needed'], ['01/07/2018', '07/22/2017']]",/Restaurant_Review-g187497-d3158057-Reviews-GAMBITO_BCN-Barcelona_Catalonia.html,d3158057
160,"Tao's Restaurant, Lounge and Bar",Zurich,"['Asian', 'Vegetarian Friendly', 'Gluten Free Options', 'Vegan Options']",161.0,4.0,$$$$,385.0,"[['Wonderful atmosphere', 'Where have you been all my life?!'], ['09/09/2017', '09/08/2017']]",/Restaurant_Review-g188113-d810173-Reviews-Tao_s_Restaurant_Lounge_and_Bar-Zurich.html,d810173
284,Largo,Lisbon,"['Mediterranean', 'European', 'Portuguese', 'International', 'Vegetarian Friendly', 'Vegan Options', 'Gluten Free Options']",285.0,4.0,$$$$,1123.0,"[['Lovely restaurant', 'very good restaurant'], ['02/24/2018', '12/04/2017']]",/Restaurant_Review-g189158-d1995176-Reviews-Largo-Lisbon_Lisbon_District_Central_Portugal.html,d1995176
1458,Zio Provolone,Milan,"['Italian', 'Pizza', 'Mediterranean', 'European', 'Vegetarian Friendly']",1460.0,3.5,$$ - $$$,735.0,"[['A standard pizza', 'Typical italian'], ['07/08/2017', '03/03/2017']]",/Restaurant_Review-g187849-d2102944-Reviews-Zio_Provolone-Milan_Lombardy.html,d2102944
4521,La Pasa Blanca Bistrot,Madrid,,4523.0,3.5,,61.0,"[['Drinks and nibbles.', 'Dinner'], ['10/14/2017', '04/15/2017']]",/Restaurant_Review-g187514-d9592855-Reviews-La_Pasa_Blanca_Bistrot-Madrid.html,d9592855
4870,Caffe Napoli - Turati,Milan,,4873.0,3.5,,9.0,"[['Good food'], ['08/06/2017']]",/Restaurant_Review-g187849-d12326312-Reviews-Caffe_Napoli_Turati-Milan_Lombardy.html,d12326312
8399,Nuraghe Restaurant,London,"['Italian', 'Mediterranean']",8408.0,3.5,$$ - $$$,72.0,"[['Really good Italian, would travel for the...', 'Great food'], ['07/27/2017', '04/12/2017']]",/Restaurant_Review-g186338-d4014114-Reviews-Nuraghe_Restaurant-London_England.html,d4014114
1162,Canzoniere,Zurich,"['Italian', 'Greek']",1167.0,4.0,,10.0,"[['Good for a late afternoon drink', 'A true hidden gem right in the heart of Zu...'], ['08/21/2017', '05/09/2016']]",/Restaurant_Review-g188113-d7187511-Reviews-Canzoniere-Zurich.html,d7187511
7463,Smith's Cocktail Bar,London,"['British', 'Bar', 'Pub']",7472.0,4.0,$$ - $$$,18.0,"[['Nice place', 'Nice cocktails'], ['09/19/2017', '09/01/2017']]",/Restaurant_Review-g186338-d5243243-Reviews-Smith_s_Cocktail_Bar-London_England.html,d5243243
573,Pizzeria Europa,Munich,"['Italian', 'Pizza', 'Mediterranean', 'European', 'Vegetarian Friendly']",578.0,4.0,$$ - $$$,150.0,"[['Cozy, Italian', 'good food compensates the so so service'], ['10/28/2017', '08/12/2017']]",/Restaurant_Review-g187309-d1978693-Reviews-Pizzeria_Europa-Munich_Upper_Bavaria_Bavaria.html,d1978693
6335,Oishii,Madrid,['Asian'],6338.0,3.5,$,11.0,"[['Reasonable quality and price', 'Pleasantly surprised. Found decent Ramen i...'], ['07/04/2016', '04/09/2015']]",/Restaurant_Review-g187514-d4218182-Reviews-Oishii-Madrid.html,d4218182
2075,Locanda,Berlin,['Italian'],2077.0,4.5,,11.0,"[['The best Italian restaurant', 'Great Neighbourhood Italian'], ['11/10/2017', '07/13/2013']]",/Restaurant_Review-g187323-d3250943-Reviews-Locanda-Berlin.html,d3250943
2474,Matiere A,Paris,"['French', 'European']",2475.0,4.5,$$ - $$$,134.0,"[['A great find', 'Great food in a really nice relaxed atmosp...'], ['12/30/2017', '12/16/2017']]",/Restaurant_Review-g187147-d6456819-Reviews-Matiere_A-Paris_Ile_de_France.html,d6456819
443,Ravintola Sue Ellen,Helsinki,['South American'],444.0,4.0,$$ - $$$,11.0,"[['Not ""South american"" bur rather ""Southern...', 'Southern US cuisine in Helsinki'], ['12/14/2017', '01/05/2018']]",/Restaurant_Review-g189934-d13149408-Reviews-Ravintola_Sue_Ellen-Helsinki_Uusimaa.html,d13149408
1177,Jazz Chinese and Thai Restaurant,Dublin,"['Chinese', 'Asian', 'European', 'Thai']",1180.0,4.0,$$ - $$$,37.0,"[['Good', 'not good!!!!'], ['11/23/2017', '08/21/2017']]",/Restaurant_Review-g186605-d1117823-Reviews-Jazz_Chinese_and_Thai_Restaurant-Dublin_County_Dublin.html,d1117823
11261,Tamarind,London,"['Indian', 'Asian']",11271.0,4.0,,42.0,"[['High end curry but not quite Michelin star', 'Terrible service and mediocre food'], ['02/03/2017', '12/20/2015']]",/Restaurant_Review-g186338-d6436929-Reviews-Tamarind-London_England.html,d6436929
2509,Filmcasino,Munich,['European'],2527.0,3.0,$$ - $$$,55.0,"[['Great dinner', 'Overcrowded, bad air conditioning'], ['01/04/2017', '08/28/2016']]",/Restaurant_Review-g187309-d4774026-Reviews-Filmcasino-Munich_Upper_Bavaria_Bavaria.html,d4774026
2899,La Bonne Doze,Lyon,"['French', 'Fast Food']",,,$$ - $$$,,,/Restaurant_Review-g207360-d12874526-Reviews-La_Bonne_Doze-Villeurbanne_Lyon_Rhone_Auvergne_Rhone_Alpes.html,d12874526
1030,Chay Viet,Berlin,"['Asian', 'Vietnamese', 'Vegetarian Friendly', 'Vegan Options']",1032.0,4.0,$,77.0,"[['surprisingly (for me) good.', 'Decent Vegan meal'], ['06/07/2017', '05/16/2017']]",/Restaurant_Review-g187323-d2715249-Reviews-Chay_Viet-Berlin.html,d2715249
4541,Cut and Grind Burgers,London,"['American', 'British']",4549.0,4.5,$$ - $$$,15.0,"[['Great burger and Beer!', 'Totally delicious!'], ['12/23/2017', '12/22/2017']]",/Restaurant_Review-g186338-d12996328-Reviews-Cut_and_Grind_Burgers-London_England.html,d12996328
7422,Hotdoks Fabra I Puig,Barcelona,,7423.0,2.5,,14.0,"[[], []]",/Restaurant_Review-g187497-d9834650-Reviews-Hotdoks_Fabra_I_Puig-Barcelona_Catalonia.html,d9834650
2763,Luni'k,Lyon,,,,,,,/Restaurant_Review-g187265-d5797164-Reviews-Luni_k-Lyon_Rhone_Auvergne_Rhone_Alpes.html,d5797164
16501,Bambinos the Second,London,['Italian'],,,,,,/Restaurant_Review-g186338-d1043876-Reviews-Bambinos_the_Second-London_England.html,d1043876
5869,Waterloo Cafe,London,"['Cafe', 'British', 'Vegetarian Friendly']",5878.0,4.5,$,29.0,"[['Breakfast', 'One of the best places in the area!'], ['12/19/2017', '06/08/2017']]",/Restaurant_Review-g186338-d6476855-Reviews-Waterloo_Cafe-London_England.html,d6476855
5131,Hot Curry Berlin,Berlin,['Indian'],5133.0,4.0,,,"[[], []]",/Restaurant_Review-g187323-d5851404-Reviews-Hot_Curry_Berlin-Berlin.html,d5851404
384,Basilico,Brussels,['Italian'],385.0,4.5,$$ - $$$,51.0,"[['Perfect Italian food and wine', 'Excellent Italian food'], ['10/22/2017', '02/28/2017']]",/Restaurant_Review-g188644-d5987986-Reviews-Basilico-Brussels.html,d5987986
267,Sala of Tokyo,Zurich,"['Japanese', 'Seafood', 'Sushi', 'Asian', 'Vegetarian Friendly']",269.0,4.0,$$$$,190.0,"[['Pricey but perfect', 'Great'], ['12/09/2017', '11/30/2017']]",/Restaurant_Review-g188113-d697899-Reviews-Sala_of_Tokyo-Zurich.html,d697899
8730,Pizza Bistro All Italia,Paris,"['Asian', 'Vietnamese']",8732.0,4.5,$$ - $$$,3.0,"[[], []]",/Restaurant_Review-g187147-d11932542-Reviews-Pizza_Bistro_All_Italia-Paris_Ile_de_France.html,d11932542
1714,Jono Yogo,Budapest,,1715.0,4.0,,2.0,"[['Nice ice cream shop'], ['07/14/2017']]",/Restaurant_Review-g274887-d12657282-Reviews-Jono_Yogo-Budapest_Central_Hungary.html,d12657282
16977,Happy Garden,London,,,,,,,/Restaurant_Review-g186338-d5122923-Reviews-Happy_Garden-London_England.html,d5122923
6726,Tsiakkos & Charcoal,London,"['Mediterranean', 'Greek']",6735.0,4.5,$$ - $$$,83.0,"[['Our fantastic Greek local', 'Best Greek in London!'], ['11/13/2017', '09/28/2017']]",/Restaurant_Review-g186338-d2339463-Reviews-Tsiakkos_Charcoal-London_England.html,d2339463
1867,Pantea,Vienna,['Indian'],1869.0,5.0,,,"[['Nice business hotel'], ['07/12/2016']]",/Restaurant_Review-g190454-d1319434-Reviews-Pantea-Vienna.html,d1319434
2100,Fuoco e Fiamme,Rome,['Italian'],2101.0,4.5,$$ - $$$,70.0,"[[], []]",/Restaurant_Review-g187791-d10535971-Reviews-Fuoco_e_Fiamme-Rome_Lazio.html,d10535971
417,Luzi Bombon,Madrid,"['Mediterranean', 'European', 'Spanish', 'Vegetarian Friendly', 'Vegan Options', 'Gluten Free Options']",418.0,4.0,$$$$,760.0,"[['Nice but not special', 'Nice food - good ambience'], ['12/22/2017', '11/29/2017']]",/Restaurant_Review-g187514-d2403112-Reviews-Luzi_Bombon-Madrid.html,d2403112
9518,Ruchi Grill,London,['Indian'],9527.0,5.0,,2.0,"[['Good', 'A nice little restaurant'], ['12/25/2015', '08/23/2015']]",/Restaurant_Review-g186338-d8545122-Reviews-Ruchi_Grill-London_England.html,d8545122
5026,La Cave des Climats,Paris,,5027.0,4.5,,16.0,"[['Super place high value', 'Best Wine Bar in Paris!'], ['10/05/2017', '05/19/2017']]",/Restaurant_Review-g187147-d11881812-Reviews-La_Cave_des_Climats-Paris_Ile_de_France.html,d11881812
1137,The Secret Pizzeria,Dublin,,1140.0,4.5,,3.0,"[['Hidden gem', 'A secret it is!'], ['11/08/2017', '11/08/2017']]",/Restaurant_Review-g186605-d12948039-Reviews-The_Secret_Pizzeria-Dublin_County_Dublin.html,d12948039
6231,Bar Hnos. Guio EL Museo de Las Patatas,Madrid,['Spanish'],6234.0,3.0,$,50.0,"[['Yummy tapas'], ['04/18/2017']]",/Restaurant_Review-g187514-d3568300-Reviews-Bar_Hnos_Guio_EL_Museo_de_Las_Patatas-Madrid.html,d3568300
7246,Will to Win Cafe,London,['Cafe'],7255.0,4.0,$,13.0,"[['First visit today, looking forward to my n...', 'Nice - except the plastic glasses'], ['11/29/2017', '11/09/2017']]",/Restaurant_Review-g186338-d9460948-Reviews-Will_to_Win_Cafe-London_England.html,d9460948
13341,Kebab Centre,London,,13351.0,3.5,,4.0,"[['Good price', 'The food here is great'], ['03/02/2017', '09/18/2016']]",/Restaurant_Review-g186338-d8571144-Reviews-Kebab_Centre-London_England.html,d8571144
2879,Matilde Bazar Do Pao-Oficial,Lisbon,,2882.0,4.0,,,"[[], []]",/Restaurant_Review-g189158-d5959108-Reviews-Matilde_Bazar_Do_Pao_Oficial-Lisbon_Lisbon_District_Central_Portugal.html,d5959108
1497,Ristorante Osso Macelleria e Fornelli,Milan,"['Italian', 'Steakhouse', 'Mediterranean', 'Barbecue']",1499.0,3.5,$$ - $$$,349.0,"[['Like steak? You will love this place!', 'Good quality, too much expansive'], ['07/01/2017', '12/06/2016']]",/Restaurant_Review-g187849-d1945444-Reviews-Ristorante_Osso_Macelleria_e_Fornelli-Milan_Lombardy.html,d1945444
16082,Jenny's Cafe,London,,16094.0,3.0,,5.0,"[['Customer Service Ignorance in my case toda...', 'Lovely restaurant. Wifi.....?'], ['12/13/2017', '04/24/2016']]",/Restaurant_Review-g186338-d6734893-Reviews-Jenny_s_Cafe-London_England.html,d6734893
